rank,competitor_name,stage,our_score_normalized,our_score,official_mean,official_rank,future_advancements,comment_count,comment_count_inc_likes,advanced,pred_advance
75,"Cheong, Hoi Leong",stage1,0.12588806733369054,0.7642243902439024,19.39,42,0,23,77.0,False,False
76,"Wu, Maiqi",stage1,0.1119466132203977,0.7285064102564102,18.66,59,0,21,71.0,False,False
77,"Zhu, Hanyuan",stage1,0.10854786157000335,0.6663428571428571,18.59,60,0,26,76.0,False,False
78,"Deng, Yubo",stage1,0.09576047069994488,0.8337568627450982,19.72,36,1,14,51.0,True,False
79,"Yu, Yichen",stage1,0.08448597049423671,0.7355932692307692,18.79,57,0,15,51.0,False,False
80,"Yang, Yuanfan",stage1,0.07797396163213074,0.6671890909090907,18.38,67,0,16,52.0,False,False
81,"Gong, Shuguang",stage1,0.07608623762063856,0.5819194915254238,18.91,55,0,16,59.0,False,False
82,"Yu, Yuewen",stage1,0.06956053156050554,0.6165028301886792,18.46,64,0,14,50.0,False,False
83,"Zhong, Yonghuan",stage1,0.04612990894652181,0.8400481481481482,17.33,80,0,7,23.0,False,False
84,"Mao, Xuanyi",stage1,0.037629281446539965,0.5887466666666668,18.56,61,0,12,27.0,False,False
